ncomps	x	y	amplitude	err amplitude	shift	err shift	width	err width	rms	residual	chisq	dof	redchisq	aic
1.0	688.0	750.0	2.3863318705898338	0.05803747434748934	67.20176973771996	0.284273596037433	10.12198479616425	0.2842735231087781	0.06844054565477718	0.13519083452476566	524.6686945834202	122.0	4.300563070355904	-485.1408057918182
1.0	698.0	750.0	2.880106431841267	0.06526839122421017	66.65200268091246	0.17483534481930632	6.681129959175366	0.1748352833369371	0.07999829585703491	0.12605782091451675	320.5665136253344	122.0	2.627594373978151	-507.7154805381564
1.0	708.0	750.0	3.2972767241049317	0.08057767024483886	65.74436084218729	0.1594837591443774	5.651592075780601	0.15948367443903733	0.08337520397423623	0.1380556421935525	380.49699268324747	122.0	3.1188278088790775	-475.95551502340834
1.0	718.0	750.0	2.7968432213239356	0.07456934595837002	64.77819572161755	0.17103709804777978	5.5561860795969125	0.17103735249814975	0.09094756741022407	0.13098720700677752	269.2134457426265	122.0	2.2066675880543154	-497.469179424464
1.0	758.0	750.0	2.6350278071652204	0.08207066605760462	58.52890524677726	0.22771515317862212	6.3308593087850635	0.22771482669985674	0.09319218237832035	0.14793152110409236	353.94126929662315	122.0	2.901157945054288	-457.17070320168807
1.0	768.0	750.0	2.787137002320378	0.0814434456650314	58.1548964049326	0.284095901126301	8.418610287677954	0.28409564778200663	0.09417932603829092	0.1737309142604076	453.8300902571847	122.0	3.7199187725998746	-423.46250505426843
1.0	778.0	750.0	2.7796134650368636	0.05754778850013844	58.725807967113	0.27251583635118476	11.399505457444183	0.2725158586246266	0.08677602430699226	0.14342268338123484	361.36996881813445	122.0	2.962048924738807	-472.4076607071248
1.0	788.0	750.0	2.67630566674003	0.03431261191016185	58.73439471222176	0.19562474056377288	13.213226490362073	0.19562470379203586	0.07333573196735961	0.0930750630605811	208.50523663606225	122.0	1.7090593166890349	-583.2205258740408
1.0	798.0	750.0	1.9670076589188314	0.0403100975686176	57.73461197454318	0.34918597064768025	14.75668365777462	0.3491859891032118	0.06696765840079912	0.11536528310756342	385.38397161433437	122.0	3.158885013232249	-529.1455680358144
3.0	978.0	750.0	0.2719085029882729	0.07883431937289583	86.04756294503632	92.11866593139726	207.50856606825963	313.44220756495633	0.08279315047856764	0.3248248710062957	1924.0650231280315	116.0	16.58676744075889	-261.5520576394644
3.0	978.0	750.0	3.50439262543706	0.26665034364446455	41.97254945745298	0.323364565238189	4.232844903692265	0.3989079592698949	0.08279315047856764	0.3248248710062957	1924.0650231280315	116.0	16.58676744075889	-261.5520576394644
3.0	978.0	750.0	1.1116525533254447	0.194507481493432	50.09630610913363	2.61799227896506	17.381271206815107	2.727422586457356	0.08279315047856764	0.3248248710062957	1924.0650231280315	116.0	16.58676744075889	-261.5520576394644
1.0	78.0	760.0	2.0980612225682855	0.11057708169716493	7.427297661673834	0.3050886700746199	5.012101389460873	0.3050876712824094	0.09343113871466455	0.1451863069771407	506.10455101006426	122.0	4.1483979590988875	-411.8289579412137
2.0	88.0	760.0	2.832155226580036	0.07159583615180623	7.1631658542342365	0.13373233106458968	4.581381165006302	0.13373233206773713	0.08306876420426032	0.11161774654184882	239.27484386153884	119.0	2.0107129736263767	-528.1473770144624
2.0	88.0	760.0	0.556602498099281	0.08172161246592324	60.494438006183564	0.596047183561205	3.517691265980628	0.5960559736751955	0.08306876420426032	0.11161774654184882	239.27484386153884	119.0	2.0107129736263767	-528.1473770144624
1.0	98.0	760.0	2.0675138365942187	0.08130378365930462	8.376761391142368	0.20727537731143944	4.5643127635438825	0.20727502555971333	0.08268024402543765	0.1306896890290061	318.151495581983	122.0	2.607799144114615	-500.41690652757995
1.0	108.0	760.0	1.5086298833708371	0.08497420984833536	11.09673188341693	0.3309499480941152	5.0874060769236245	0.33094886717459626	0.090767935437088	0.13588035777066504	321.4257482517397	122.0	2.634637280751965	-475.80569422535183
1.0	248.0	760.0	1.8209241561858707	0.10117725532520794	44.80439487688991	0.7459572084272389	11.625920958325285	0.7459570234283024	0.07135308732537846	0.2551703649664624	1684.9947168654883	122.0	13.811432105454822	-328.8781701997574
1.0	258.0	760.0	2.3565701335240146	0.10974552180715676	42.67289066101658	0.52870071745729	9.832131999603478	0.5287008015515082	0.06840097589433755	0.2571361848451362	1824.320571002327	122.0	14.95344730329776	-329.5109005566494
1.0	268.0	760.0	1.8596292797545717	0.08096897061791765	42.61961361242161	0.5429928769389429	10.798310265895	0.542992455074913	0.07302159031827128	0.2020564739835509	957.0950719093265	122.0	7.845041573027267	-393.8014068311921
2.0	298.0	760.0	2.375406150541422	0.09064393515682086	52.29058578785715	0.5252849605468337	11.111030595294581	0.5844902271048532	0.12453784402234529	0.1839301354052705	386.89084700812623	119.0	3.2511835883035816	-366.84593753836066
2.0	298.0	760.0	2.4987023617164628	0.15767972332552907	77.02301515543991	0.27552570244454855	3.673319323314133	0.28704465122023565	0.12453784402234529	0.1839301354052705	386.89084700812623	119.0	3.2511835883035816	-366.84593753836066
3.0	308.0	760.0	1.236925084277788	0.1531362871894001	53.75930997526758	1.4549658197746167	21.70563891192244	1.4736372258027401	0.08900671814086161	0.1477938034393005	414.309077114809	116.0	3.5716299751276637	-435.40832431837293
3.0	308.0	760.0	3.104629290856275	0.15695021210512142	52.5289899681403	0.21045434726423023	5.386845840073912	0.32714821090649776	0.08900671814086161	0.1477938034393005	414.309077114809	116.0	3.5716299751276637	-435.40832431837293
3.0	308.0	760.0	3.0643223626192158	0.1389443188649941	76.04506664954167	0.16456035896466184	3.487482062088814	0.20591627292374723	0.08900671814086161	0.1477938034393005	414.309077114809	116.0	3.5716299751276637	-435.40832431837293
2.0	318.0	760.0	4.7308155092851685	0.11715970860169606	51.167665855975926	0.27781677432941415	9.39057118400636	0.3030156385789434	0.11774435799812008	0.210799606430451	621.2187564949727	119.0	5.220325684831703	-321.6768077382198
2.0	318.0	760.0	4.939272274987281	0.1773594490550911	75.58410652101078	0.17332545063072272	3.9427561568601917	0.1758752958530545	0.11774435799812008	0.210799606430451	621.2187564949727	119.0	5.220325684831703	-321.6768077382198
3.0	328.0	760.0	0.4231757559588325	0.06959831901217389	-23.192282121507304	2.158577190675423	11.377518087891762	2.196934922643859	0.06767762996108395	0.1620336035638603	816.2893089107679	116.0	7.036976800954895	-419.127790751991
3.0	328.0	760.0	5.372009578164077	0.0742063132181122	51.44368065779475	0.18446470805209644	10.630964908043264	0.20584306323460366	0.06767762996108395	0.1620336035638603	816.2893089107679	116.0	7.036976800954895	-419.127790751991
3.0	328.0	760.0	5.6059912343397	0.12649579323722904	75.04560838249498	0.09938264979379034	3.6824216933381813	0.10346806618897786	0.06767762996108395	0.1620336035638603	816.2893089107679	116.0	7.036976800954895	-419.127790751991
1.0	338.0	760.0	5.227016294459293	0.130837376757781	60.04447892948377	0.43042436224129743	14.89106932851098	0.43042430354148065	0.10101482413725116	0.38251501323894943	1800.7299100573473	122.0	14.760081229978256	-233.66779607195605
1.0	348.0	760.0	5.357925254303992	0.11374761257542662	65.09790863698886	0.2324514720379414	9.482147043946423	0.23245144112992647	0.09749481987157833	0.26590916156669153	930.3551619932165	122.0	7.625861983550955	-325.08242415823634
1.0	358.0	760.0	5.659126464639324	0.16411078060813702	66.7606160307022	0.21220476513377373	6.337691455506135	0.21220494087958758	0.0979968841948863	0.30923721682073163	1281.0682456971167	122.0	10.500559390959973	-283.8129188735743
1.0	368.0	760.0	5.497522114804469	0.2096290676776803	66.86627863848483	0.27684349786519913	6.288722788734664	0.27684407461086347	0.08129337860302187	0.39711240920547797	3013.7966528562793	122.0	24.70325125292032	-223.59240592617778
1.0	378.0	760.0	5.142444812876756	0.2192419762915251	65.79996275183149	0.32887377719887023	6.681894605050815	0.328874488892514	0.0770575651247366	0.42990552305478547	3898.2298923874023	122.0	31.952704035962313	-204.80511960011822
1.0	388.0	760.0	4.629726035375976	0.1913565991863439	64.9004565283726	0.3170908318721609	6.645359569819123	0.3170915125945481	0.11010940557808255	0.3707371312391639	1446.4668928858396	122.0	11.85628600726098	-239.49951543794995
1.0	398.0	760.0	4.597293776699514	0.1465370573474936	64.27729180865057	0.26254726545035556	7.132674179148523	0.26254704197307976	0.10329428330786422	0.29299053626466515	1034.7496295041747	122.0	8.481554340198153	-297.343181857586
1.0	408.0	760.0	4.947604087536656	0.10778966982567947	65.94215678952871	0.22693874609389095	9.020674236613234	0.226938692185864	0.08347388322165211	0.24580053845173558	1084.2204969747538	122.0	8.887053253891425	-344.7675136464314
1.0	418.0	760.0	6.203883369395759	0.17820109234638812	70.68560828828231	0.30696188538347385	9.253442577443499	0.3069616192388169	0.08807867076642013	0.4115063604098414	2730.482552976485	122.0	22.381004532594137	-215.89123264875502
1.0	428.0	760.0	7.861737536545314	0.20387808001422986	74.47256002037979	0.2543227281902257	8.492281601881762	0.25432257357432064	0.06407247407340044	0.4419799181920004	6198.152541971939	122.0	50.80452903255688	-192.973505700603
1.0	438.0	760.0	8.199271208036341	0.19154625313975768	75.39958645170094	0.22856126867358859	8.472474621349495	0.22856118035932563	0.06476845161666601	0.41195062470543525	5341.466034688937	122.0	43.78250848105686	-208.86645107322673
1.0	448.0	760.0	7.711566164146338	0.16004217610245855	73.71559998108	0.20873988811462232	8.710186103124109	0.20873983283192887	0.06468832057518634	0.34858715828640324	3842.990247741219	122.0	31.499920063452613	-250.33211314676447
1.0	458.0	760.0	6.8408856708585875	0.15507576655208918	71.47502456889238	0.23177469992624927	8.853787468299513	0.2317745821607196	0.0777917395367717	0.343289416681968	2536.223279057194	122.0	20.788715402108146	-256.1653049922484
1.0	468.0	760.0	5.61184685560536	0.14174809992153314	69.37239177226878	0.26430871808823514	9.061263773951877	0.26430856591042856	0.07424642377597591	0.32391885433079337	2380.7491345441163	122.0	19.514337168394395	-275.7343239919733
1.0	478.0	760.0	5.126810036391884	0.11702878394995987	67.4813828393946	0.2281241836245698	8.653870413833966	0.22812402982557867	0.10140880688681979	0.25740117326415896	830.785047595779	122.0	6.809713504883435	-329.3916650498417
1.0	488.0	760.0	4.918044982761197	0.08098337478872689	66.28548801430942	0.15457306217171024	8.129241365484852	0.1545730324415668	0.08920565322262614	0.1713109802877057	482.922990161778	122.0	3.9583851652604753	-429.25978324485726
1.0	498.0	760.0	4.928200615942361	0.08516980869403126	65.34500397194401	0.15875481262386826	7.9546557661368915	0.15875470615865736	0.1043191945957273	0.17642242801529734	382.211374155326	122.0	3.132880116027262	-419.36746861802993
1.0	508.0	760.0	5.332905472353251	0.10641589853373669	65.36918305816766	0.18376795637117788	7.975181356295005	0.1837679004671789	0.11136187202738315	0.213095345092051	524.9350234509459	122.0	4.302746093860212	-363.37247388983974
1.0	518.0	760.0	5.33516997264326	0.14226466464013707	66.0270839146917	0.24580664207682892	7.983734260277126	0.24580676922237926	0.11815180260190265	0.2851039652709956	834.2814080136575	122.0	6.838372196833258	-290.6641261651786
1.0	528.0	760.0	5.08151206760116	0.18514407279081058	66.96874663149354	0.3225307804407962	7.6673283729096795	0.3225311271926289	0.1953378383698651	0.3631197636206936	496.4380141857789	122.0	4.0691640507031055	-229.86306714783362
1.0	538.0	760.0	4.99930088876542	0.17419395458443637	67.77915521874459	0.2860291246841404	7.110222648638526	0.28602951587475745	0.12180458480377153	0.34321680026705503	1048.0729561154467	122.0	8.590761935372514	-254.53497811571413
1.0	548.0	760.0	4.608329927045364	0.14064686718283553	68.46176919739143	0.25532306824334705	7.244566665499317	0.25532295270497074	0.08041223324939101	0.28609225902260427	1597.5568305336856	122.0	13.09472811912857	-305.6576120089048
1.0	558.0	760.0	3.720505182624668	0.11223239492079778	69.34630923439121	0.28930888919134684	8.30575482110127	0.28930890149679694	0.05478819116688427	0.23791641418633208	2512.193786264009	122.0	20.5917523464263	-344.9954080357357
1.0	568.0	760.0	2.7353260008014315	0.09280441708637936	69.39903213470195	0.40264806702874767	10.27769670068544	0.40264806190683805	0.05973552904171351	0.21687784427821766	1788.0586932811639	122.0	14.65621879738659	-365.8855718045063
1.0	578.0	760.0	2.3458093711161094	0.0673263900588057	68.79136301550571	0.3967622376632521	11.97107016679948	0.39676212100499464	0.06891915465781463	0.17129335353217998	823.4947371037734	122.0	6.74995686150634	-427.0498555627687
1.0	588.0	760.0	2.3825612858096408	0.05529312812785835	66.08580527429267	0.3217524663780427	12.007989929083259	0.32175258411865704	0.0665788514052028	0.1453652029630489	596.9302983681124	122.0	4.892871298099282	-475.90624756795887
1.0	598.0	760.0	2.781313594791524	0.0699191264831361	62.27783990008148	0.2626852266724463	9.048926860524166	0.2626851423828508	0.06782647578233442	0.158624588491399	693.1376934831699	122.0	5.681456503960408	-452.58629874323196
1.0	608.0	760.0	2.954307791742733	0.044099525550526555	63.41539186772236	0.16087727552283315	9.333379346751572	0.16087725940430214	0.074915803947351	0.09909550311332196	233.1191803546721	122.0	1.9108129537268204	-563.9430913763051
1.0	618.0	760.0	3.574745059859709	0.04788695613808945	65.95550406554541	0.15304473272270208	9.893626352754579	0.1530446932378767	0.07258637809884139	0.11429420420583554	310.3898131700209	122.0	2.544178796475581	-536.0550970530518
1.0	628.0	760.0	3.980539247106308	0.06865898612507756	65.9034080968484	0.19201717662796028	9.641011843098463	0.19201719687468927	0.07615654656151408	0.1610765490962933	564.8218641985181	122.0	4.629687411463263	-449.21647607037556
3.0	638.0	760.0	0.8076074882207549	0.09244538520180214	17.27655059408582	0.4913313639301667	3.715977769084951	0.4913295472180314	0.06850750029138676	0.131962075520419	463.8480339565138	116.0	3.998689947900981	-486.7323881775576
3.0	638.0	760.0	3.3150164094110823	0.05544685394428905	65.47224726332517	0.19954853606144288	10.332118547578817	0.19955046213706562	0.06850750029138676	0.131962075520419	463.8480339565138	116.0	3.998689947900981	-486.7323881775576
3.0	638.0	760.0	0.3513404656331246	0.0910512546868385	123.55517131510611	1.1462044341926017	3.8338567518007807	1.146229479900087	0.06850750029138676	0.131962075520419	463.8480339565138	116.0	3.998689947900981	-486.7323881775576
3.0	648.0	760.0	1.524213452768766	0.0883577865995938	15.850535763756543	0.2952792433727458	4.4107833722268	0.29528356267172506	0.07354162243665387	0.13613372788762784	436.39392114463857	116.0	3.762016561591712	-476.6317695801225
3.0	648.0	760.0	2.8110859592881643	0.0548116738261959	67.79301063964152	0.25807836030783177	11.463479556729416	0.2580873287510305	0.07354162243665387	0.13613372788762784	436.39392114463857	116.0	3.762016561591712	-476.6317695801225
3.0	648.0	760.0	0.4538176270163013	0.10356255077628342	123.93500684937965	0.8461434655258764	3.210539417751595	0.8461391743904443	0.07354162243665387	0.13613372788762784	436.39392114463857	116.0	3.762016561591712	-476.6317695801225
2.0	658.0	760.0	1.628073460109497	0.13464235421321152	12.555352831201262	0.5653279821442043	5.9200228964865085	0.5653280035762775	0.06452436057737763	0.24104353670097578	1812.3414196041317	119.0	15.229759828606149	-338.20860225104894
2.0	658.0	760.0	2.9732600602916834	0.10714995620983395	70.41786741938128	0.38896897397454955	9.34836027343076	0.3889692382079439	0.06452436057737763	0.24104353670097578	1812.3414196041317	119.0	15.229759828606149	-338.20860225104894
2.0	668.0	760.0	1.4114648269615357	0.0926020460320168	10.42518242967425	0.47794981107121126	6.309026077455725	0.47795011221150424	0.04924072090506281	0.16543701015871884	1568.7554489218678	119.0	13.182818898503092	-423.8312025032312
2.0	668.0	760.0	2.47741374762928	0.072292720167714	69.6465913577163	0.3487921041138887	10.352394275286823	0.3487925309233663	0.04924072090506281	0.16543701015871884	1568.7554489218678	119.0	13.182818898503092	-423.8312025032312
2.0	678.0	760.0	0.5338382942935938	0.087863374985049	8.436653191832093	1.2546451117595698	6.600241698292578	1.2546435204271849	0.08500353565030737	0.15469332486792856	495.8660002674205	119.0	4.166941178717819	-431.30474343952085
2.0	678.0	760.0	2.6977803613333786	0.07025983493201844	67.88020060337973	0.31045153011474047	10.323408975000522	0.31045187696798887	0.08500353565030737	0.15469332486792856	495.8660002674205	119.0	4.166941178717819	-431.30474343952085
1.0	688.0	760.0	2.9425119103223634	0.07250481169803029	66.84497454601153	0.24234270924933338	8.51695825265741	0.24234260651783907	0.07178827872763241	0.15442135514930558	626.243046770235	122.0	5.133139727624877	-451.0804147841413
1.0	698.0	760.0	2.8161732797735044	0.07726946983530196	66.08207165580389	0.21569992587086195	6.807572129704513	0.21569973365204068	0.053561078857707466	0.14412314904271714	1021.2910670125206	122.0	8.371238254200987	-463.16951377686814
1.0	708.0	760.0	2.8148242210892147	0.07156529288491957	65.27072770099338	0.18270561930881374	6.222989749896114	0.18270546884059463	0.0718336432580881	0.13101635679936366	445.2287788011544	122.0	3.649416219681594	-493.56627060195666
2.0	718.0	760.0	0.33533922696526264	0.13013749883550593	-26.35795817926935	0.9212882107382341	2.0515184615825084	0.9188879316230054	0.06864414357403352	0.1397815995730521	519.7212784537603	119.0	4.367405701292103	-478.87063436084964
2.0	718.0	760.0	2.342107220670315	0.07568348197970463	64.42769839904614	0.22690277559673394	6.080953126661967	0.22690274898868615	0.06864414357403352	0.1397815995730521	519.7212784537603	119.0	4.367405701292103	-478.87063436084964
